Run Fitness1 Solution1 Elite1 Fitness2 Solution2 Elite2
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1626835.67 0041011 F
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1626835.67 0041011 F
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 2778071.78 2041011 F
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1628340.33 1041011 F
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1626835.67 0041011 F
1 1621366.33 3041011 T 1626835.67 0041011 F
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 2778071.78 2041011 F
1 1621366.33 3041011 T 1628340.33 1041011 F
1 1621366.33 3041011 T 2778071.78 2041011 F
1 1621366.33 3041011 T 1626835.67 0041011 F
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 1627898.33 1021031 F
1 1621164.33 3021031 T 3160053.25 0011031 F
1 1621164.33 3021031 T 1627898.33 1021031 F
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 3064577.00 2021031 F
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 1627898.33 1021031 F
1 1621164.33 3021031 T 1629615.33 0021031 F
1 1621164.33 3021031 T 1629615.33 0021031 F
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 3064577.00 2021031 F
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 1627898.33 1021031 F
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 3064577.00 2021031 F
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 1629615.33 0021031 F
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 2778071.78 2041011 F
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 3064577.00 2021031 F
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1620527.33 3031011 T 1620527.33 3031011 T
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621164.33 3021031 T 1621164.33 3021031 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
1 1621366.33 3041011 T 1621366.33 3041011 T
2 1845207.60 3041031 T 1853288.00 0041031 F
2 1845207.60 3041031 T 1845842.80 3031021 T
2 1845207.60 3041031 T 2779865.78 2051011 F
2 1845207.60 3041031 T 1850836.80 2031021 F
2 1845207.60 3041031 T 1845207.60 3041031 T
2 1845207.60 3041031 T 1845842.80 3031021 T
2 1845207.60 3041031 T 1844940.00 3021041 F
2 1845207.60 3041031 T 1847364.00 3051021 T
2 1845207.60 3041031 T 1848289.20 3041021 T
2 1845207.60 3041031 T 1839424.80 3041041 T
2 1845207.60 3041031 T 1853852.40 0041041 F
2 1845207.60 3041031 T 1856697.20 0051031 F
2 1845207.60 3041031 T 1851164.80 0041021 F
2 1845207.60 3041031 T 1848289.20 3041021 T
2 1845207.60 3041031 T 1627898.33 1021031 F
2 1845207.60 3041031 T 1845207.60 3041031 T
2 1845207.60 3041031 T 1845207.60 3041031 T
2 1845207.60 3041031 T 1853288.00 0041031 F
2 1845207.60 3041031 T 1620527.33 3031011 T
2 1845207.60 3041031 T 1848289.20 3041021 T
2 1845207.60 3041031 T 1855210.40 0031031 F
2 1845207.60 3041031 T 1854204.00 2051031 F
2 1845207.60 3041031 T 1858516.00 1051021 F
2 1845207.60 3041031 T 1845842.80 3031021 T
2 1845207.60 3041031 T 1845207.60 3041031 T
2 1845207.60 3041031 T 1852388.80 1051031 F
2 1845207.60 3041031 T 3460018.57 1031031 F
2 1845207.60 3041031 T 3058750.75 2031031 F
2 1845207.60 3041031 T 1848916.80 1021021 F
2 1845207.60 3041031 T 1859041.20 1051011 F
2 1845207.60 3041031 T 1848289.20 3041021 T
2 1845207.60 3041031 T 3058750.75 2031031 F
2 1845207.60 3041031 T 1848289.20 3041021 T
2 1845207.60 3041031 T 1845207.60 3041031 T
2 1845207.60 3041031 T 1844164.00 3021021 T
2 1845207.60 3041031 T 1857742.00 1041021 F
2 1845207.60 3041031 T 1845207.60 3041031 T
2 1845207.60 3041031 T 1628340.33 1041011 F
2 1845207.60 3041031 T 1847364.00 3051021 T
2 1845207.60 3041031 T 1850836.80 2031021 F
2 1845207.60 3041031 T 3046435.50 3031041 T
2 1845207.60 3041031 T 1849505.60 1041031 F
2 1845207.60 3041031 T 1852681.60 0031041 F
2 1845207.60 3041031 T 1849505.60 1041031 F
2 1845207.60 3041031 T 1855210.40 0031031 F
2 1845207.60 3041031 T 3046435.50 3031041 T
2 1845207.60 3041031 T 1852388.80 1051031 F
2 1845207.60 3041031 T 1620527.33 3031011 T
2 1845207.60 3041031 T 1839424.80 3041041 T
2 1845207.60 3041031 T 2774980.89 2041021 F
2 1845207.60 3041031 T 3058750.75 2031031 F
2 1845207.60 3041031 T 1853852.40 0041041 F
2 1845207.60 3041031 T 2388950.73 2051021 T
2 1845207.60 3041031 T 2388950.73 2051021 T
2 1845207.60 3041031 T 3057417.75 2041031 T
2 1845207.60 3041031 T 3118273.75 2021021 F
2 1845207.60 3041031 T 1849072.00 1031021 F
2 1845207.60 3041031 T 1849505.60 1041031 F
2 1845207.60 3041031 T 1620527.33 3031011 T
2 1845207.60 3041031 T 1848289.20 3041021 T
2 1845207.60 3041031 T 1852756.40 1041051 F
2 1845207.60 3041031 T 1845207.60 3041031 T
2 1845207.60 3041031 T 1855210.40 0031031 F
2 1845207.60 3041031 T 1851164.80 0041021 F
2 1845207.60 3041031 T 1855210.40 0031031 F
2 1845207.60 3041031 T 1845207.60 3041031 T
2 1845207.60 3041031 T 3460018.57 1031031 F
2 1845207.60 3041031 T 1847364.00 3051021 T
2 1845207.60 3041031 T 1845207.60 3041031 T
2 1845207.60 3041031 T 1847364.00 3051021 T
2 1845207.60 3041031 T 1852388.80 1051031 F
2 1845207.60 3041031 T 1839424.80 3041041 T
2 1845207.60 3041031 T 1848289.20 3041021 T
2 1845207.60 3041031 T 3463707.43 0021011 F
2 1845207.60 3041031 T 2779865.78 2051011 F
2 1845207.60 3041031 T 1851164.80 0041021 F
2 1845207.60 3041031 T 3460018.57 1031031 F
2 1845207.60 3041031 T 1844543.20 3051031 T
2 1845207.60 3041031 T 1845207.60 3041031 T
2 1845207.60 3041031 T 2774980.89 2041021 F
2 1845207.60 3041031 T 2774980.89 2041021 F
2 1845207.60 3041031 T 1857742.00 1041021 F
2 1845207.60 3041031 T 1850836.80 2031021 F
2 1845207.60 3041031 T 1845842.80 3031021 T
2 1845207.60 3041031 T 3057417.75 2041031 T
2 1845207.60 3041031 T 1847364.00 3051021 T
2 1845207.60 3041031 T 3057417.75 2041031 T
2 1845207.60 3041031 T 1848289.20 3041021 T
2 1845207.60 3041031 T 1629615.33 0021031 F
2 1845207.60 3041031 T 1620527.33 3031011 T
2 1845207.60 3041031 T 1844164.00 3021021 T
2 1845207.60 3041031 T 1848289.20 3041021 T
2 1845207.60 3041031 T 1621366.33 3041011 T
2 1845207.60 3041031 T 3058750.75 2031031 F
2 1845207.60 3041031 T 1847364.00 3051021 T
2 1845207.60 3041031 T 1848289.20 3041021 T
2 1845207.60 3041031 T 1848289.20 3041021 T
2 1845207.60 3041031 T 3460018.57 1031031 F
2 1845207.60 3041031 T 1620527.33 3031011 T
2 1845207.60 3041031 T 1848289.20 3041021 T
2 1845207.60 3041031 T 1621164.33 3021031 T
2 1845207.60 3041031 T 1851164.80 0041021 F
2 1845207.60 3041031 T 1627422.00 1031011 F
2 1845207.60 3041031 T 1852205.20 0031021 F
2 1845207.60 3041031 T 1845399.20 3031031 T
2 1845207.60 3041031 T 1848289.20 3041021 T
2 1845207.60 3041031 T 1848289.20 3041021 T
2 1845207.60 3041031 T 4730277.60 1061041 F
2 1845207.60 3041031 T 3058750.75 2031031 F
2 1845207.60 3041031 T 3057417.75 2041031 T
2 2768039.78 3021001 T 3156466.00 0011011 F
2 2768039.78 3021001 T 3466099.14 2011011 F
2 2768039.78 3021001 T 3466099.14 2011011 F
2 2768039.78 3021001 T 3453951.14 3011011 T
2 2768039.78 3021001 T 1852340.80 1011011 F
